date,open,high,low,close,amount,daily_return,return,net_value
2004-01-02,10452.7402,10554.96,10367.4102,10409.8496,,,,1.0
2004-01-05,10411.8496,10575.9199,10411.8496,10544.0703,,0.012893625283500798,0.012893625283500798,1.0128936252835008
2004-01-06,10543.8496,10584.0703,10454.3701,10538.6602,,-0.0005130940752546831,-0.0005130940752546831,1.0123739155655045
2004-01-07,10535.46,10587.5498,10432.0,10529.0303,,-0.0009137689058424936,-0.0009137689058424936,1.0114488397603747
2004-01-08,10530.0703,10651.9902,10480.5898,10592.4404,,0.006022406450858053,0.006022406450858053,1.0175401957776604
2004-01-09,10589.25,10603.4805,10420.5195,10458.8896,,-0.012608123808749427,-0.012608123808749427,1.0047109230089166
2004-01-12,10461.5498,10543.0303,10389.8496,10485.1797,,0.002513660723601152,0.002513660723601152,1.007236425394657
2004-01-13,10485.1797,10539.25,10341.1904,10427.1797,,-0.005531617164367675,-0.005531617164367675,1.0016647790953677
2004-01-14,10428.6699,10573.8496,10426.8896,10538.3701,,0.010663516233445192,0.010663516233445192,1.0123460477277213
2004-01-15,10534.5195,10639.0303,10454.5195,10553.8496,,0.001468870409096601,0.001468870409096601,1.0138330528809945
2004-01-16,10556.3701,10666.8799,10503.7002,10600.5098,,0.004421154533034155,0.004421154533034155,1.0183153654784791
2004-01-20,10601.4004,10676.96,10447.9199,10528.6602,,-0.006777938170483,-0.006777938170483,1.0114132868932133
2004-01-21,10522.7695,10665.7002,10453.1104,10623.6201,,0.009019181756858341,0.009019181756858341,1.0205354071590045
2004-01-22,10624.2197,10717.4004,10545.0303,10623.1797,,-4.145479562089882e-05,-4.145479562089882e-05,1.0204931010722769
2004-01-23,10625.25,10691.7695,10490.1396,10568.29,,-0.005166974630015919,-0.005166974630015919,1.0152202391089302
2004-01-26,10568.0,10725.1797,10510.4404,10702.5098,,0.012700238165303857,0.012700238165303857,1.0281137779358502
2004-01-27,10701.0996,10748.8096,10579.3301,10609.9199,,-0.008651232442692947,-0.008651232442692947,1.0192193266653922
2004-01-28,10610.0703,10703.25,10412.4404,10468.3701,,-0.013341269428433722,-0.013341269428433722,1.0056216470216823
2004-01-29,10467.4102,10611.5596,10369.9199,10510.29,,0.004004434271959845,0.004004434271959845,1.0096485928096408
2004-01-30,10510.2197,10551.0303,10385.5596,10488.0703,,-0.002114090096467458,-0.002114090096467458,1.0075141047186695
2004-02-02,10487.7803,10614.4404,10395.5498,10499.1797,,0.001059241565152469,0.001059241565152469,1.008581305535865
2004-02-03,10499.4805,10571.4805,10414.1504,10505.1797,,0.0005714732170933878,0.0005714732170933878,1.0091576827392397
2004-02-04,10503.1104,10567.8496,10394.8096,10470.7402,,-0.0032783351626055612,-0.0032783351626055612,1.005849325623302
2004-02-05,10469.3301,10566.3701,10399.9199,10495.5498,,0.002369421791212023,0.002369421791212023,1.0082326069341099
2004-02-06,10494.8896,10634.8096,10433.7002,10593.0303,,0.009287793575139869,0.009287793575139869,1.017596863263039
